Cruise,LOG,ACLON,ACLAT,SA,Transect
NOR,864,2.552425,61.557514,0,T18
NOR,865,2.5175283,61.55734,0,T18
NOR,866,2.4826767,61.55672,0,T18
NOR,867,2.4478934,61.556103,0,T18
NOR,868,2.41308,61.55562,0,T18
NOR,869,2.3782616,61.55516,0,T18
NOR,870,2.3434167,61.55458,1.475544,T18
NOR,871,2.3085966,61.553802,1.298266,T18
NOR,872,2.273775,61.55328,1.031379,T18
NOR,873,2.2390332,61.552597,0.557738,T18
NOR,874,2.2042134,61.551853,0.638905,T18
NOR,875,2.169365,61.551445,60.370499,T18
NOR,876,2.1346083,61.55093,38.079468,T18
NOR,877,2.100165,61.550003,159.003968,T18
NOR,878,2.06564,61.547924,570.603219,T18
NOR,879,2.0324082,61.551544,714.118708,T18
NOR,880,1.998705,56.889214,3.563314,T2
NOR,881,2.0218518,56.89093,4.280439,T2
NOR,882,2.0522285,56.891376,6.538558,T2
NOR,883,2.0826833,56.892143,5.699528,T2
NOR,884,2.1129618,56.89308,6.931598,T2
NOR,885,2.1433516,56.894028,2.666615,T2
NOR,886,2.1737483,56.894604,2.661777,T2
NOR,887,2.2041366,56.894936,4.319858,T2
NOR,888,2.2345417,56.895092,3.525291,T2
NOR,889,2.2649033,56.89494,3.322002,T2
NOR,890,2.2952967,56.894714,7.497937,T2
NOR,891,2.3257632,56.894524,6.209412,T2
NOR,892,2.356055,56.894516,6.51074,T2
NOR,893,2.3865066,56.894703,6.930565,T2
NOR,894,2.4168234,56.89485,7.851425,T2
NOR,895,2.4472435,56.89497,0,T2
NOR,896,2.47764,56.895115,0,T2
NOR,897,2.5081234,56.89527,0,T2
NOR,898,2.5384233,56.895424,0,T2
NOR,899,2.5688417,56.89557,0,T2
NOR,900,2.5993183,56.895683,26.114686,T2
NOR,901,2.6297116,56.895775,21.054276,T2
NOR,902,2.660045,56.89585,17.325673,T2
NOR,903,2.690355,56.896725,16.98345,T2
NOR,904,2.7207217,56.897587,17.065713,T2
NOR,905,2.7510934,56.89818,21.294647,T2
NOR,906,2.781495,56.897762,19.975573,T2
NOR,907,2.8118768,56.89733,14.854104,T2
NOR,908,2.8422217,56.896885,13.536832,T2
NOR,909,2.8726285,56.89643,8.956455,T2
NOR,910,2.8971517,56.89615,9.055708,T2
NOR,911,2.9091632,56.896713,37.048554,T2
NOR,912,2.9395084,56.895836,53.178366,T2
NOR,913,2.96983,56.895023,13.055976,T2
NOR,914,3.0002468,56.8944,22.714119,T2
NOR,915,3.0306566,56.893856,8.024236,T2
NOR,916,3.06104,56.893356,6.894049,T2
NOR,917,3.09137,56.89295,7.242107,T2
NOR,918,3.1218266,56.892757,7.275088,T2
NOR,919,3.15214,56.89282,8.798061,T2
NOR,920,3.18254,56.892887,0,T2
NOR,921,3.21297,56.89316,0,T2
NOR,922,3.24323,56.894073,0,T2
NOR,923,3.2736232,56.89504,0,T2
NOR,924,3.3039567,56.89594,0,T2
NOR,925,3.334215,56.897545,1.300209,T2
NOR,926,3.3644066,56.899296,0.868408,T2
NOR,927,3.39465,56.901,1.36846,T2
NOR,928,3.42491,56.902306,0.898698,T2
NOR,929,3.4551966,56.903557,0.546167,T2
NOR,930,3.4855833,56.90424,1.385016,T2
NOR,931,3.516025,56.904785,1.177408,T2
NOR,932,3.5463433,56.905407,1.106918,T2
NOR,933,3.5767183,56.90588,1.1924,T2
NOR,934,3.60713,56.906258,1.668244,T2
NOR,935,3.6375268,56.906742,0,T2
NOR,936,3.66794,56.90723,0,T2
NOR,937,3.6983483,56.90771,0,T2
NOR,938,3.7287133,56.90817,0,T2
NOR,939,3.75916,56.908646,0,T2
NOR,940,3.7895484,56.90921,0,T2
NOR,941,3.8199317,56.909206,0,T2
NOR,942,3.8503017,56.90883,0,T2
NOR,943,3.8806968,56.907913,0,T2
NOR,944,3.9110334,56.907047,0,T2
NOR,945,3.9413917,56.90624,0,T2
NOR,946,3.9718184,56.905426,0,T2
NOR,947,4.002185,56.90484,0,T2
NOR,948,4.0325565,56.90434,0,T2
NOR,949,4.0629516,56.903847,0,T2
NOR,950,4.0933933,56.903427,0,T2
NOR,951,4.123767,56.903225,0,T2
NOR,952,4.154227,56.903004,0,T2
NOR,953,4.184615,56.902805,0,T2
NOR,954,4.2149835,56.90259,0,T2
NOR,955,4.2454133,56.902393,4.502211,T2
NOR,956,4.2758365,56.902233,7.436782,T2
NOR,957,4.306248,56.902187,8.793974,T2
NOR,958,4.3366385,56.902325,6.825115,T2
NOR,959,4.36705,56.90243,7.425319,T2
NOR,960,4.3974533,56.9025,0,T2
NOR,961,4.427873,56.90262,0,T2
NOR,962,4.45828,56.902737,0,T2
NOR,963,4.4886866,56.902912,0,T2
NOR,964,4.5190835,56.903122,0,T2
NOR,965,4.54953,56.903297,18.90083,T2
NOR,966,4.57991,56.903397,16.961051,T2
NOR,967,4.6103215,56.90343,15.563878,T2
NOR,968,4.640772,56.903423,14.187173,T2
NOR,969,4.671125,56.903282,14.414831,T2
NOR,970,4.7015233,56.903107,2.611667,T2
NOR,971,4.7319617,56.90276,2.097633,T2
NOR,972,4.76191,56.901894,1.858107,T2
NOR,973,4.7921333,56.900135,1.679588,T2
NOR,974,4.8223667,56.898426,1.370136,T2
NOR,975,4.8459535,56.89773,1.06646,T2
NOR,976,4.8762665,56.899654,1.105019,T2
NOR,977,4.90662,56.900707,0.948042,T2
NOR,978,4.936955,56.90123,0.941883,T2
NOR,979,4.967335,56.901474,0.933618,T2
NOR,980,4.997763,56.901585,3.7859,T2
NOR,981,5.028138,56.90168,4.802158,T2
NOR,982,5.0586033,56.901726,4.449071,T2
NOR,983,5.088955,56.901688,3.580324,T2
NOR,984,5.119303,56.901646,3.411181,T2
NOR,985,5.149763,56.90157,3.002192,T2
NOR,986,5.1800985,56.901527,3.013641,T2
NOR,987,5.2105684,56.901535,2.650083,T2
NOR,988,5.2409115,56.901634,3.559638,T2
NOR,989,5.271305,56.90184,4.797452,T2
NOR,990,5.3017035,56.902054,6.070997,T2
NOR,991,5.3320966,56.902176,4.718176,T2
NOR,992,5.3623533,56.900547,3.896125,T2
NOR,993,5.392483,56.898304,5.17322,T2
NOR,994,5.4227667,56.896866,5.16838,T2
NOR,995,5.4530783,56.896282,7.072895,T2
NOR,996,5.48354,56.896008,8.683639,T2
NOR,997,5.5139184,56.89567,6.869749,T2
NOR,998,5.54436,56.89529,6.556651,T2
NOR,999,5.5747566,56.89493,5.786795,T2
NOR,1000,5.605117,56.89452,3.504457,T2
NOR,1001,5.635535,56.894073,3.994755,T2
NOR,1002,5.665875,56.89374,3.974594,T2
NOR,1003,5.69631,56.893524,4.052804,T2
NOR,1004,5.7266784,56.89322,4.451302,T2
NOR,1005,5.75648,56.891155,5.107718,T2
NOR,1006,5.786462,56.88849,5.956661,T2
NOR,1007,5.8164682,56.886005,6.216415,T2
NOR,1008,5.841787,56.88927,3.547874,T2
NOR,1009,5.8601084,56.88887,4.759278,T2
NOR,1010,5.89044,56.888577,2.444372,T2
NOR,1011,5.9208817,56.88826,2.467688,T2
NOR,1012,5.9512134,56.887905,2.207968,T2
NOR,1013,5.9815536,56.887943,1.238046,T2
NOR,1014,6.00124,57.13908,1.699226,T3
NOR,1015,5.98987,57.136795,3.473561,T3
NOR,1016,5.962052,57.130184,3.478329,T3
NOR,1017,5.9329815,57.125294,0.657298,T3
NOR,1018,5.9223766,57.133175,0,T3
NOR,1019,5.914077,57.135006,0,T3
NOR,1020,5.884122,57.138348,0,T3
NOR,1021,5.8538666,57.139412,0,T3
NOR,1022,5.8233867,57.138603,0,T3
NOR,1023,5.7928267,57.137638,351.329091,T3
NOR,1024,5.7623234,57.137173,48.051726,T3
NOR,1025,5.7317414,57.136375,33.302217,T3
NOR,1026,5.701267,57.136837,40.043896,T3
NOR,1027,5.670785,57.138153,28.33805,T3
NOR,1028,5.64027,57.13905,0,T3
NOR,1029,5.6097236,57.139977,0,T3
NOR,1030,5.579175,57.140507,0,T3
NOR,1031,5.5486217,57.141205,0,T3
NOR,1032,5.5180435,57.142273,0,T3
NOR,1033,5.48761,57.143597,0,T3
NOR,1034,5.4570932,57.14489,0,T3
NOR,1035,5.4265485,57.14572,0,T3
NOR,1036,5.396125,57.146023,0,T3
NOR,1037,5.3654485,57.14655,0,T3
NOR,1038,5.334825,57.147427,2.127957,T3
NOR,1039,5.3042984,57.148186,2.143607,T3
NOR,1040,5.273723,57.14893,2.905079,T3
NOR,1041,5.2431216,57.149387,3.053536,T3
NOR,1042,5.212605,57.14982,3.246057,T3
NOR,1043,5.182045,57.150177,3.610307,T3
NOR,1044,5.1514883,57.150654,3.991662,T3
NOR,1045,5.1208415,57.151253,2.838971,T3
NOR,1046,5.09035,57.15198,2.233924,T3
NOR,1047,5.059775,57.152798,2.241338,T3
NOR,1048,5.0292315,57.15382,12.100583,T3
NOR,1049,4.9987316,57.154934,11.307554,T3
NOR,1050,4.9681783,57.156178,10.634022,T3
NOR,1051,4.937657,57.156425,14.854259,T3
NOR,1052,4.907025,57.156647,16.289118,T3
NOR,1053,4.87647,57.15686,27.266607,T3
NOR,1054,4.845905,57.157154,43.427112,T3
NOR,1055,4.8153434,57.1574,21.136072,T3
NOR,1056,4.7847166,57.157795,26.154105,T3
NOR,1057,4.7541018,57.15837,39.796488,T3
NOR,1058,4.7236366,57.159023,0,T3
NOR,1059,4.693045,57.159252,0,T3
NOR,1060,4.662405,57.15933,0,T3
NOR,1061,4.631795,57.159447,0,T3
NOR,1062,4.6012483,57.159615,0,T3
NOR,1063,4.57056,57.159763,3.657592,T3
NOR,1064,4.540005,57.15997,3.865074,T3
NOR,1065,4.509488,57.160164,3.614827,T3
NOR,1066,4.4788566,57.160503,3.637012,T3
NOR,1067,4.44828,57.16079,3.131008,T3
NOR,1068,4.4177217,57.161022,66.065029,T3
NOR,1069,4.3871517,57.161057,148.127234,T3
NOR,1070,4.3565583,57.16054,67.449282,T3
NOR,1071,4.32594,57.159893,99.945449,T3
NOR,1072,4.2953935,57.159218,102.449477,T3
NOR,1073,4.264837,57.158443,41.744194,T3
NOR,1074,4.234278,57.157738,45.536374,T3
NOR,1075,4.2036767,57.157024,40.157521,T3
NOR,1076,4.173138,57.1564,55.224241,T3
NOR,1077,4.14258,57.155773,37.520755,T3
NOR,1078,4.1119633,57.15518,8.306087,T3
NOR,1079,4.0813985,57.1546,5.302824,T3
NOR,1080,4.0508432,57.154064,4.183658,T3
NOR,1081,4.0201883,57.153553,3.430289,T3
NOR,1082,3.9896784,57.153435,3.787636,T3
NOR,1083,3.9590983,57.153465,6.650632,T3
NOR,1084,3.9285316,57.153526,11.193026,T3
NOR,1085,3.89786,57.15364,16.446709,T3
NOR,1086,3.8672283,57.15366,9.387051,T3
NOR,1087,3.836675,57.15369,6.269967,T3
NOR,1088,3.8060818,57.153694,2.015991,T3
NOR,1089,3.7754467,57.153698,2.50733,T3
NOR,1090,3.7448332,57.153584,2.910841,T3
NOR,1091,3.7142782,57.1535,3.328913,T3
NOR,1092,3.6836467,57.15346,4.219337,T3
NOR,1093,3.65299,57.153503,11.548375,T3
NOR,1094,3.6223917,57.153576,7.546653,T3
NOR,1095,3.5917983,57.153828,6.687686,T3
NOR,1096,3.561255,57.154057,9.087454,T3
NOR,1097,3.5305984,57.154327,10.141222,T3
NOR,1098,3.50006,57.154785,2.449083,T3
NOR,1099,3.4693866,57.155273,2.430954,T3
NOR,1100,3.438745,57.15533,1.901892,T3
NOR,1101,3.4081666,57.15527,1.798233,T3
NOR,1102,3.3775566,57.15522,1.413931,T3
NOR,1103,3.346895,57.155235,1.661435,T3
NOR,1104,3.3163016,57.155296,1.470573,T3
NOR,1105,3.2857332,57.155376,2.15936,T3
NOR,1106,3.25557,57.156315,2.255192,T3
NOR,1107,3.2259016,57.15939,2.334375,T3
NOR,1108,3.1954017,57.160988,2.738888,T3
NOR,1109,3.1650734,57.16125,2.308487,T3
NOR,1110,3.1345732,57.161472,1.418003,T3
NOR,1111,3.104005,57.160618,1.613069,T3
NOR,1112,3.0734117,57.159325,1.918959,T3
NOR,1113,3.0429084,57.157837,2.157275,T3
NOR,1114,3.0124116,57.15634,2.115446,T3
NOR,1115,2.9819517,57.154995,1.634671,T3
NOR,1116,2.9513934,57.153816,1.145644,T3
NOR,1117,2.92091,57.1525,0.940629,T3
NOR,1118,2.8904,57.151165,0.278113,T3
NOR,1119,2.85984,57.149876,0.311541,T3
NOR,1120,2.8292732,57.149284,0.332646,T3
NOR,1121,2.798705,57.148647,0.809692,T3
NOR,1122,2.7682083,57.14752,1.275972,T3
NOR,1123,2.7377634,57.146122,3.650727,T3
NOR,1124,2.707215,57.144714,4.344966,T3
NOR,1125,2.67669,57.14334,5.089899,T3
NOR,1126,2.6462417,57.14203,6.901838,T3
NOR,1127,2.6156883,57.14112,5.320542,T3
NOR,1128,2.5930133,57.144028,24.548959,T3
NOR,1129,2.5656567,57.14226,22.053896,T3
NOR,1130,2.5353134,57.14025,0.985492,T3
NOR,1131,2.5048716,57.138287,1.043175,T3
NOR,1132,2.47454,57.13628,1.13613,T3
NOR,1133,2.4441283,57.134285,1.071646,T3
NOR,1134,2.413725,57.13257,0.765673,T3
NOR,1135,2.3832967,57.130848,0,T3
NOR,1136,2.352855,57.12909,0,T3
NOR,1137,2.3225083,57.12731,0,T3
NOR,1138,2.29211,57.125713,0,T3
NOR,1139,2.2617967,57.127502,0,T3
NOR,1140,2.2314634,57.129913,0,T3
NOR,1141,2.2012033,57.13232,0,T3
NOR,1142,2.171025,57.134823,0,T3
NOR,1143,2.1407917,57.13741,0,T3
NOR,1144,2.1108732,57.140686,0,T3
NOR,1145,2.0808017,57.143864,0,T3
NOR,1146,2.0508633,57.147034,0,T3
NOR,1147,2.0207634,57.150215,0,T3
NOR,1148,2.075935,57.349167,0,T4
NOR,1149,2.0900817,57.35389,0,T4
NOR,1150,2.1208882,57.35388,0,T4
NOR,1151,2.151595,57.354362,0,T4
NOR,1152,2.1824033,57.355137,0,T4
NOR,1153,2.2131016,57.356003,0,T4
NOR,1154,2.24378,57.356766,0,T4
NOR,1155,2.274585,57.357353,0,T4
NOR,1156,2.3053768,57.3578,0,T4
NOR,1157,2.3360634,57.3582,0,T4
NOR,1158,2.366635,57.358078,3.506746,T4
NOR,1159,2.3969717,57.35758,3.663799,T4
NOR,1160,2.4275534,57.355774,4.913537,T4
NOR,1161,2.4580266,57.3536,3.993004,T4
NOR,1162,2.4885683,57.351948,1.004545,T4
NOR,1163,2.5021217,57.354614,0,T4
NOR,1164,2.5327709,57.35671,0,T4
NOR,1165,2.5633016,57.35884,0,T4
NOR,1166,2.5937395,57.360992,0,T4
NOR,1167,2.6244414,57.36231,0,T4
NOR,1168,2.6551745,57.36285,16.927303,T4
NOR,1169,2.6859534,57.3635,2.184641,T4
NOR,1170,2.7167482,57.36428,1.75074,T4
NOR,1171,2.747515,57.364765,1.903725,T4
NOR,1172,2.7781477,57.36483,2.120638,T4
NOR,1173,2.808886,57.364716,0,T4
NOR,1174,2.8396733,57.364697,0,T4
NOR,1175,2.8704991,57.3647,0,T4
NOR,1176,2.901291,57.364647,0,T4
NOR,1177,2.932121,57.36469,0,T4
NOR,1178,2.9628727,57.364662,4.029958,T4
NOR,1179,2.9936154,57.364594,3.296423,T4
NOR,1180,3.024412,57.36457,4.197982,T4
NOR,1181,3.0552726,57.36444,4.164539,T4
NOR,1182,3.0858598,57.36423,4.204456,T4
NOR,1183,3.116441,57.363483,0,T4
NOR,1184,3.146996,57.36208,0,T4
NOR,1185,3.177496,57.36024,0,T4
NOR,1186,3.1985328,57.35603,0,T4
NOR,1187,3.2217846,57.36185,0,T4
NOR,1188,3.2525086,57.361626,10.035032,T4
NOR,1189,3.283247,57.36165,7.807155,T4
NOR,1190,3.3139856,57.361713,7.196996,T4
NOR,1191,3.344821,57.361973,7.877805,T4
NOR,1192,3.3755176,57.362137,7.077598,T4
NOR,1193,3.4063141,57.362095,8.74499,T4
NOR,1194,3.437126,57.36199,7.258298,T4
NOR,1195,3.4678907,57.361916,6.017102,T4
NOR,1196,3.498646,57.361988,7.467879,T4
NOR,1197,3.5294454,57.362083,5.510313,T4
NOR,1198,3.5601876,57.362106,5.339257,T4
NOR,1199,3.5909474,57.36216,5.040854,T4
NOR,1200,3.6216795,57.362194,5.287719,T4
NOR,1201,3.6524904,57.362244,4.696798,T4
NOR,1202,3.6832504,57.362305,4.952179,T4
NOR,1203,3.7140064,57.362408,16.814385,T4
NOR,1204,3.7447233,57.36302,22.238191,T4
NOR,1205,3.7754934,57.363674,27.4895,T4
NOR,1206,3.8062518,57.36426,26.70084,T4
NOR,1207,3.837,57.364815,22.024854,T4
NOR,1208,3.8677652,57.365368,9.840863,T4
NOR,1209,3.898474,57.3658,11.441592,T4
NOR,1210,3.9292474,57.366135,13.461249,T4
NOR,1211,3.9600198,57.36646,12.048019,T4
NOR,1212,3.9907453,57.36659,11.021258,T4
NOR,1213,4.0215516,57.366653,8.656017,T4
NOR,1214,4.052345,57.3668,10.100682,T4
NOR,1215,4.0831294,57.36687,8.200407,T4
NOR,1216,4.113888,57.36689,10.084564,T4
NOR,1217,4.1446342,57.366875,8.008967,T4
NOR,1218,4.1754465,57.36681,0,T4
NOR,1219,4.206186,57.36685,0,T4
NOR,1220,4.2369413,57.366894,0,T4
NOR,1221,4.2677217,57.366974,0,T4
NOR,1222,4.2985177,57.367054,0,T4
NOR,1223,4.3293524,57.36712,28.028614,T4
NOR,1224,4.360118,57.367073,27.618379,T4
NOR,1225,4.390855,57.36698,33.586187,T4
NOR,1226,4.421571,57.366863,30.038723,T4
NOR,1227,4.4523544,57.366707,32.007838,T4
NOR,1228,4.483133,57.366642,4.231698,T4
NOR,1229,4.5139484,57.366623,3.818791,T4
NOR,1230,4.5447373,57.366634,4.85373,T4
NOR,1231,4.575541,57.36655,5.589512,T4
NOR,1232,4.6062636,57.366505,6.543708,T4
NOR,1233,4.6370955,57.366467,5.595998,T4
NOR,1234,4.667857,57.36644,5.955871,T4
NOR,1235,4.6986523,57.36645,5.638624,T4
NOR,1236,4.729386,57.36637,6.372374,T4
NOR,1237,4.76024,57.36632,6.45359,T4
NOR,1238,4.791015,57.366253,9.065445,T4
NOR,1239,4.8217783,57.365696,7.966955,T4
NOR,1240,4.852496,57.364998,7.61188,T4
NOR,1241,4.8832707,57.36436,5.829235,T4
NOR,1242,4.914086,57.363636,4.484963,T4
NOR,1243,4.9448314,57.36302,4.584427,T4
NOR,1244,4.975577,57.36266,4.063709,T4
NOR,1245,5.0063343,57.36225,5.058002,T4
NOR,1246,5.0371065,57.36187,4.903624,T4
NOR,1247,5.0679083,57.361614,6.413346,T4
NOR,1248,5.09862,57.361305,3.233859,T4
NOR,1249,5.129455,57.361,3.030454,T4
NOR,1250,5.1601486,57.360645,2.938594,T4
NOR,1251,5.1909647,57.360268,2.725299,T4
NOR,1252,5.221707,57.35986,3.01145,T4
NOR,1253,5.252487,57.35934,0,T4
NOR,1254,5.283221,57.358833,0,T4
NOR,1255,5.3140407,57.35837,0,T4
NOR,1256,5.344806,57.358486,0,T4
NOR,1257,5.375571,57.35896,0,T4
NOR,1258,5.4063134,57.35936,0.884143,T4
NOR,1259,5.4367948,57.359886,1.075945,T4
NOR,1260,5.4675627,57.359467,1.272739,T4
NOR,1261,5.498281,57.35857,0.946194,T4
NOR,1262,5.528867,57.356945,0.899306,T4
NOR,1263,5.559586,57.356148,0,T4
NOR,1264,5.590305,57.355423,0,T4
NOR,1265,5.6165814,57.353928,0,T4
NOR,1266,5.637893,57.35387,0,T4
NOR,1267,5.6687393,57.353428,0,T4
NOR,1268,5.699481,57.353,9.597351,T4
NOR,1269,5.7301993,57.352554,10.374212,T4
NOR,1270,5.760993,57.35224,13.433334,T4
NOR,1271,5.791693,57.351944,8.737635,T4
NOR,1272,5.8225274,57.351547,7.366346,T4
NOR,1273,5.8532453,57.35133,1.614155,T4
NOR,1274,5.884057,57.351307,1.732102,T4
NOR,1275,5.914721,57.351448,1.914409,T4
NOR,1276,5.945489,57.35171,1.903273,T4
NOR,1277,5.976237,57.35185,2.417279,T4
NOR,1278,5.9993076,57.75204,17.452446,T5
NOR,1279,5.9911532,57.752865,74.805724,T5
NOR,1280,5.960042,57.75164,55.742765,T5
NOR,1281,5.9289904,57.750996,9.395663,T5
NOR,1282,5.897962,57.75137,17.711038,T5
NOR,1283,5.8670325,57.75297,2.614086,T5
NOR,1284,5.8600087,57.75317,2.508003,T5
NOR,1285,5.8385887,57.75449,12.680969,T5
NOR,1286,5.807515,57.754986,18.641131,T5
NOR,1287,5.776374,57.755043,17.388766,T5
NOR,1288,5.745372,57.754776,35.070487,T5
NOR,1289,5.7142406,57.754555,31.111122,T5
NOR,1290,5.6831274,57.754738,2.871741,T5
NOR,1291,5.6520796,57.755386,1.946917,T5
NOR,1292,5.6213737,57.75512,1.648418,T5
NOR,1293,5.590486,57.753086,1.607378,T5
NOR,1294,5.5597453,57.75069,1.210347,T5
NOR,1295,5.5318837,57.754246,59.485166,T5
NOR,1296,5.522978,57.761066,57.307256,T5
NOR,1297,5.4918847,57.76177,84.818351,T5
NOR,1298,5.4607286,57.761787,90.863605,T5
NOR,1299,5.4296064,57.76169,18.935112,T5
NOR,1300,5.3985047,57.761776,16.300918,T5
NOR,1301,5.367387,57.761814,20.925853,T5
NOR,1302,5.3363314,57.76203,29.810622,T5
NOR,1303,5.305218,57.76227,30.444877,T5
NOR,1304,5.2741027,57.76262,1.298893,T5
NOR,1305,5.2429876,57.762962,1.261732,T5
NOR,1306,5.211861,57.763306,1.296108,T5
NOR,1307,5.18082,57.763622,1.512598,T5
NOR,1308,5.149672,57.76403,2.130291,T5
NOR,1309,5.1186333,57.764397,0,T5
NOR,1310,5.0875235,57.76454,0,T5
NOR,1311,5.056384,57.76461,0,T5
NOR,1312,5.0252843,57.764587,0,T5
NOR,1313,4.994151,57.764572,0,T5
NOR,1314,4.9630494,57.76467,1.029903,T5
NOR,1315,4.9319286,57.764717,1.052052,T5
NOR,1316,4.900801,57.76482,1.152485,T5
NOR,1317,4.8697343,57.76507,1.168436,T5
NOR,1318,4.8385787,57.765484,1.347748,T5
NOR,1319,4.8075466,57.765835,91.054459,T5
NOR,1320,4.7764177,57.766388,71.746961,T5
NOR,1321,4.7453804,57.766808,162.709114,T5
NOR,1322,4.714223,57.767334,60.6512,T5
NOR,1323,4.683189,57.7681,39.643913,T5
NOR,1324,4.6520576,57.768944,1.480789,T5
NOR,1325,4.6209893,57.76935,1.610603,T5
NOR,1326,4.5900073,57.769447,2.075145,T5
NOR,1327,4.559533,57.767204,3.553498,T5
NOR,1328,4.5290623,57.76393,6.276996,T5
NOR,1329,4.4981217,57.762962,3.478026,T5
NOR,1330,4.470521,57.76425,1.07258,T5
NOR,1331,4.450887,57.76764,1.604219,T5
NOR,1332,4.4198155,57.76844,1.639449,T5
NOR,1333,4.3886595,57.768196,1.455094,T5
NOR,1334,4.357521,57.767857,6.327395,T5
NOR,1335,4.3264565,57.76754,9.028002,T5
NOR,1336,4.2952824,57.767048,9.946189,T5
NOR,1337,4.26425,57.766636,6.92633,T5
NOR,1338,4.233156,57.76625,5.792078,T5
NOR,1339,4.2019777,57.765972,12.617771,T5
NOR,1340,4.1708536,57.7658,14.309409,T5
NOR,1341,4.139762,57.7657,9.778967,T5
NOR,1342,4.10868,57.76559,8.594083,T5
NOR,1343,4.077503,57.76547,9.720017,T5
NOR,1344,4.046403,57.76542,3.81783,T5
NOR,1345,4.0152774,57.765285,4.633976,T5
NOR,1346,3.9841383,57.765125,4.595366,T5
NOR,1347,3.9530547,57.7651,2.993314,T5
NOR,1348,3.92187,57.764946,2.816469,T5
NOR,1349,3.8907652,57.76442,7.349564,T5
NOR,1350,3.8596168,57.76414,8.929931,T5
NOR,1351,3.828559,57.76381,9.217358,T5
NOR,1352,3.79747,57.76338,8.4469,T5
NOR,1353,3.766278,57.762974,9.060041,T5
NOR,1354,3.7354403,57.762436,9.371359,T5
NOR,1355,3.7208288,57.76123,23.502855,T5
NOR,1356,3.6898472,57.762245,13.730586,T5
NOR,1357,3.6587288,57.763325,10.435945,T5
NOR,1358,3.6276984,57.764446,6.45889,T5
NOR,1359,3.5967352,57.765736,8.349835,T5
NOR,1360,3.5656278,57.766136,8.494513,T5
NOR,1361,3.534507,57.76604,9.464545,T5
NOR,1362,3.5033877,57.76603,6.060946,T5
NOR,1363,3.4722698,57.766083,7.530228,T5
NOR,1364,3.4411478,57.766224,7.323773,T5
NOR,1365,3.4100962,57.76628,9.635576,T5
NOR,1366,3.3789089,57.76626,3.620905,T5
NOR,1367,3.3477783,57.766098,3.235992,T5
NOR,1368,3.3166988,57.765884,2.891703,T5
NOR,1369,3.2855885,57.765682,3.887089,T5
NOR,1370,3.2545006,57.765556,4.06409,T5
NOR,1371,3.2235236,57.765545,9.142858,T5
NOR,1372,3.1922207,57.76565,15.04544,T5
NOR,1373,3.1612656,57.765858,13.31715,T5
NOR,1374,3.130167,57.766037,8.171923,T5
NOR,1375,3.0990043,57.766247,6.854879,T5
NOR,1376,3.0679088,57.766438,1.931556,T5
NOR,1377,3.0368586,57.76661,2.794315,T5
NOR,1378,3.0057392,57.76694,4.502139,T5
NOR,1379,2.974585,57.76748,3.387439,T5
NOR,1380,2.9434197,57.76795,2.385572,T5
NOR,1381,2.9125357,57.766815,18.040889,T5
NOR,1382,2.8815377,57.76582,17.689985,T5
NOR,1383,2.8504477,57.7649,13.177133,T5
NOR,1384,2.819364,57.764004,12.324841,T5
NOR,1385,2.7883937,57.76289,11.25773,T5
NOR,1386,2.7573195,57.76174,15.062255,T5
NOR,1387,2.7263243,57.76057,14.028038,T5
NOR,1388,2.6952462,57.759453,12.480218,T5
NOR,1389,2.6642382,57.758415,14.056752,T5
NOR,1390,2.63321,57.75749,10.365015,T5
NOR,1391,2.6021283,57.757225,7.035736,T5
NOR,1392,2.57097,57.75688,7.889733,T5
NOR,1393,2.5398836,57.756626,8.279774,T5
NOR,1394,2.5087533,57.75642,4.887721,T5
NOR,1395,2.477714,57.75633,3.852679,T5
NOR,1396,2.4465973,57.75646,0,T5
NOR,1397,2.4155266,57.75685,0,T5
NOR,1398,2.3843307,57.75724,0,T5
NOR,1399,2.3533132,57.75767,0,T5
NOR,1400,2.3221714,57.75803,0,T5
NOR,1401,2.291075,57.75841,0,T5
NOR,1402,2.2599275,57.758713,0,T5
NOR,1403,2.2288265,57.758873,0,T5
NOR,1404,2.1977224,57.75896,0,T5
NOR,1405,2.166536,57.758194,0,T5
NOR,1406,2.1355617,57.757446,5.494309,T5
NOR,1407,2.1043706,57.756603,3.493472,T5
NOR,1408,2.073411,57.75586,4.334333,T5
NOR,1409,2.0424693,57.75433,3.588424,T5
NOR,1410,2.0114896,57.752777,1.680284,T5
NOR,1411,3.002553,58.161785,6.262679,T6
NOR,1412,3.033971,58.161945,5.224923,T6
NOR,1413,3.0654578,58.162178,4.216869,T6
NOR,1414,3.0968761,58.162537,5.639372,T6
NOR,1415,3.128361,58.162853,6.150705,T6
NOR,1416,3.159871,58.163067,2.147021,T6
NOR,1417,3.191283,58.163544,2.143988,T6
NOR,1418,3.2227173,58.16392,2.014727,T6
NOR,1419,3.254182,58.16414,1.932611,T6
NOR,1420,3.2857258,58.164207,1.758047,T6
NOR,1421,3.3171442,58.164177,9.288342,T6
NOR,1422,3.3486276,58.16427,6.561182,T6
NOR,1423,3.3801954,58.164253,8.865481,T6
NOR,1424,3.4116325,58.164276,7.532879,T6
NOR,1425,3.4430916,58.16429,11.263344,T6
NOR,1426,3.4746127,58.164234,14.327098,T6
NOR,1427,3.506086,58.164093,14.600721,T6
NOR,1428,3.537616,58.16376,13.732509,T6
